tempmax,tempmin,dew,preciptype,windspeed,winddir,pressure,cloudcover,visibility,uvindex,sunrise,sunset,moonphase,month,label
93.4,78.8,74.1,0.0,15.0,130.0,1009.0,36.1,6.4,7.0,20425.0,65070.0,0.17,4.0,partly-cloudy-day
93.3,75.2,73.2,1.0,10.3,153.5,1008.5,51.5,6.2,6.0,20395.0,65074.0,0.2,4.0,rain
93.6,80.6,75.7,0.0,10.5,146.4,1008.2,40.1,6.1,7.0,20366.0,65078.0,0.24,4.0,partly-cloudy-day
95.0,82.4,75.7,0.0,11.4,142.1,1009.0,42.8,6.4,8.0,20338.0,65083.0,0.25,4.0,partly-cloudy-day
94.1,78.8,75.6,0.0,16.1,133.0,1009.7,41.2,6.4,10.0,20310.0,65087.0,0.31,4.0,partly-cloudy-day
97.8,80.6,71.1,0.0,13.9,121.7,1010.4,29.4,6.4,9.0,20283.0,65093.0,0.35,4.0,partly-cloudy-day
97.9,80.6,71.6,0.0,17.2,127.5,1009.8,38.1,6.5,10.0,20256.0,65098.0,0.38,4.0,partly-cloudy-day
98.6,80.6,72.5,0.0,15.0,133.7,1010.9,31.1,6.4,10.0,20230.0,65104.0,0.42,4.0,partly-cloudy-day
91.8,80.6,75.5,0.0,13.9,140.8,1011.4,51.0,6.5,9.0,20204.0,65110.0,0.45,4.0,partly-cloudy-day
96.8,80.6,73.6,0.0,11.4,141.3,1010.9,46.7,6.4,10.0,20179.0,65117.0,0.5,4.0,partly-cloudy-day
93.3,82.1,74.6,0.0,13.0,139.5,1010.3,47.4,6.4,9.0,20155.0,65123.0,0.52,4.0,partly-cloudy-day
93.9,75.2,75.4,0.0,13.9,125.3,1010.4,61.7,6.4,10.0,20132.0,65131.0,0.55,4.0,partly-cloudy-day
95.8,77.0,76.3,0.0,11.7,118.0,1009.8,53.0,6.1,10.0,20109.0,65138.0,0.59,5.0,partly-cloudy-day
91.5,80.8,76.4,1.0,10.3,116.9,1009.3,55.7,6.3,8.0,20087.0,65146.0,0.62,5.0,rain
93.4,80.6,76.2,0.0,12.8,123.0,1007.3,57.8,6.3,6.0,20065.0,65155.0,0.65,5.0,partly-cloudy-day
93.2,80.6,76.5,1.0,10.3,164.2,1006.9,61.0,6.4,9.0,20044.0,65163.0,0.68,5.0,rain
96.8,80.6,75.3,0.0,11.0,148.8,1006.4,42.9,6.4,9.0,20024.0,65173.0,0.72,5.0,partly-cloudy-day
96.8,78.8,76.6,0.0,11.4,162.5,1006.4,56.2,6.1,10.0,20005.0,65182.0,0.75,5.0,partly-cloudy-day
96.8,82.4,76.3,0.0,10.3,141.7,1005.7,48.4,6.5,10.0,19986.0,65192.0,0.78,5.0,partly-cloudy-day
96.8,82.4,76.5,1.0,12.8,171.8,1005.0,57.5,6.4,9.0,19935.0,65224.0,0.88,5.0,rain
96.8,80.6,76.7,0.0,13.9,136.3,1006.3,55.7,6.3,7.0,19920.0,65235.0,0.91,5.0,partly-cloudy-day
98.7,82.4,74.9,1.0,15.0,118.4,1006.5,44.2,6.4,7.0,19905.0,65247.0,0.94,5.0,rain
99.2,82.4,74.5,0.0,13.9,117.2,1006.5,42.1,6.4,6.0,19891.0,65259.0,0.97,5.0,partly-cloudy-day
96.8,82.4,76.0,0.0,13.9,127.5,1005.7,60.5,6.4,5.0,19878.0,65271.0,0.0,5.0,partly-cloudy-day
96.8,82.4,76.7,0.0,13.9,133.4,1005.9,61.1,6.4,7.0,19866.0,65284.0,0.04,5.0,partly-cloudy-day
97.0,82.4,75.4,1.0,16.1,128.9,1007.5,35.7,6.4,9.0,19843.0,65311.0,0.11,5.0,rain
98.0,82.4,77.3,1.0,16.1,136.3,1007.9,45.7,6.5,5.0,19834.0,65324.0,0.15,5.0,rain
96.9,80.6,77.0,0.0,13.9,124.1,1008.5,52.6,6.3,9.0,19824.0,65338.0,0.19,5.0,partly-cloudy-day
97.4,78.8,75.8,0.0,10.3,173.4,1008.8,51.9,6.4,4.0,19816.0,65353.0,0.22,5.0,partly-cloudy-day
96.9,80.6,76.8,1.0,12.8,144.4,1008.4,55.6,6.4,8.0,19809.0,65367.0,0.25,5.0,rain
96.9,77.6,75.2,1.0,18.3,246.0,1008.5,64.1,6.4,4.0,19802.0,65382.0,0.29,5.0,rain
96.9,80.7,76.5,0.0,11.0,237.4,1006.9,56.0,6.5,8.0,19796.0,65397.0,0.33,5.0,partly-cloudy-day
97.0,82.1,76.9,1.0,11.4,221.7,1006.2,52.3,6.4,7.0,19791.0,65412.0,0.37,5.0,rain
93.2,82.3,76.4,1.0,10.3,230.9,1007.2,71.5,6.4,4.0,19783.0,65443.0,0.44,5.0,rain
96.8,78.8,75.4,1.0,11.5,200.5,1008.0,70.5,6.3,7.0,19781.0,65459.0,0.47,5.0,rain
94.5,78.8,75.9,1.0,9.8,178.2,1009.1,57.6,6.0,4.0,19779.0,65475.0,0.5,5.0,rain
95.0,78.8,76.2,0.0,10.3,198.9,1008.4,57.1,5.8,6.0,19778.0,65491.0,0.54,5.0,partly-cloudy-day
95.0,77.0,75.1,1.0,9.2,215.5,1008.3,74.7,6.3,4.0,19777.0,65508.0,0.57,5.0,rain
98.6,78.8,76.2,0.0,16.1,224.6,1007.6,47.6,6.2,7.0,19779.0,65540.0,0.64,6.0,partly-cloudy-day
95.1,80.6,76.4,0.0,17.2,226.9,1008.0,53.1,6.2,5.0,19780.0,65557.0,0.67,6.0,partly-cloudy-day
97.4,78.6,75.7,1.0,19.5,216.9,1009.1,67.4,6.2,6.0,19783.0,65573.0,0.7,6.0,rain
93.2,77.0,75.7,1.0,11.4,225.5,1008.3,52.8,6.1,7.0,19786.0,65590.0,0.73,6.0,rain
95.0,78.8,76.7,1.0,13.9,221.2,1007.0,49.9,6.3,5.0,19790.0,65607.0,0.75,6.0,rain
91.4,76.9,76.4,1.0,11.1,203.0,1007.4,55.6,6.2,4.0,19795.0,65623.0,0.8,6.0,rain
91.4,77.0,76.3,1.0,13.1,206.6,1008.1,59.1,6.5,4.0,19800.0,65640.0,0.83,6.0,rain
93.2,75.3,75.4,1.0,13.9,187.2,1008.0,57.5,6.2,3.0,19806.0,65656.0,0.86,6.0,rain
91.4,75.2,75.1,1.0,10.3,342.6,1008.2,73.3,6.2,7.0,19813.0,65672.0,0.89,6.0,rain
91.6,75.2,75.0,1.0,9.1,128.1,1008.7,59.9,6.0,4.0,19820.0,65689.0,0.93,6.0,rain
94.3,75.2,75.5,1.0,11.4,146.8,1008.8,57.2,5.6,5.0,19828.0,65705.0,0.96,6.0,rain
89.9,78.8,77.1,1.0,9.6,171.2,1008.9,47.2,5.6,6.0,19836.0,65721.0,0.0,6.0,rain
91.4,75.8,76.9,1.0,11.4,182.3,1009.2,57.1,5.7,4.0,19845.0,65736.0,0.03,6.0,rain
91.6,73.4,76.4,1.0,12.8,174.8,1009.4,56.5,5.3,5.0,19855.0,65752.0,0.06,6.0,rain
91.4,75.2,77.0,1.0,11.4,221.9,1008.9,64.2,5.6,6.0,19865.0,65767.0,0.1,6.0,rain
93.2,77.0,76.1,1.0,16.1,209.6,1008.2,54.1,5.7,5.0,19875.0,65782.0,0.13,6.0,rain
91.4,78.8,75.9,1.0,13.9,223.4,1008.1,54.0,6.2,5.0,19886.0,65797.0,0.17,6.0,rain
87.8,75.2,76.2,1.0,13.9,238.0,1009.0,71.3,5.9,4.0,19897.0,65811.0,0.2,6.0,rain
88.4,75.2,75.9,1.0,13.9,254.6,1008.8,78.0,6.1,5.0,19909.0,65825.0,0.25,6.0,rain
93.3,73.7,75.6,1.0,12.0,3.9,1006.4,73.7,5.8,3.0,19922.0,65839.0,0.28,6.0,rain
89.1,77.0,77.3,1.0,10.3,175.1,1006.2,69.0,6.0,4.0,19934.0,65852.0,0.31,6.0,rain
88.0,78.8,76.8,1.0,10.3,157.1,1007.7,67.6,6.3,3.0,19947.0,65865.0,0.35,6.0,rain
91.4,75.2,75.9,1.0,12.9,199.8,1009.1,63.2,6.2,4.0,19961.0,65877.0,0.38,6.0,rain
91.6,74.0,75.9,1.0,10.3,245.3,1007.3,56.2,6.3,6.0,19974.0,65889.0,0.42,6.0,rain
93.2,78.7,75.7,1.0,12.8,218.8,1006.1,62.1,6.4,4.0,19988.0,65900.0,0.45,6.0,rain
89.7,75.2,77.1,1.0,15.9,219.7,1007.2,63.9,6.2,4.0,20002.0,65911.0,0.5,6.0,rain
92.6,75.2,76.1,0.0,13.9,220.8,1007.5,74.1,5.7,5.0,20017.0,65922.0,0.52,6.0,partly-cloudy-day
90.2,75.2,76.0,1.0,13.9,240.5,1006.5,62.9,6.1,4.0,20032.0,65932.0,0.56,6.0,rain
91.6,77.0,76.8,1.0,17.2,230.3,1007.0,48.5,6.2,6.0,20047.0,65941.0,0.59,6.0,rain
93.6,75.2,76.3,1.0,21.9,213.4,1007.3,53.4,6.2,4.0,20062.0,65950.0,0.62,6.0,rain
87.8,73.4,75.9,1.0,8.1,158.5,1007.9,74.8,5.1,5.0,20077.0,65958.0,0.65,7.0,rain
89.8,75.2,75.7,1.0,12.8,163.7,1008.2,63.3,5.5,6.0,20092.0,65965.0,0.69,7.0,rain
91.4,75.2,75.5,1.0,12.8,137.2,1009.1,61.4,6.2,8.0,20108.0,65972.0,0.72,7.0,rain
91.8,75.2,76.1,1.0,13.9,139.6,1010.2,61.5,5.2,4.0,20123.0,65979.0,0.75,7.0,rain
91.4,75.2,75.1,1.0,9.6,52.8,1009.8,60.0,5.6,4.0,20139.0,65984.0,0.78,7.0,rain
89.8,75.2,75.5,1.0,11.4,146.8,1009.4,48.6,6.0,5.0,20154.0,65989.0,0.82,7.0,rain
89.6,75.2,76.2,1.0,10.3,258.8,1009.5,61.2,4.7,7.0,20170.0,65993.0,0.85,7.0,rain
93.2,73.4,73.9,1.0,12.0,219.8,1008.8,51.0,5.3,7.0,20185.0,65996.0,0.88,7.0,rain
91.4,75.2,75.0,1.0,18.3,194.9,1008.4,59.7,6.2,5.0,20201.0,65999.0,0.91,7.0,rain
90.7,75.2,76.3,1.0,9.2,144.2,1008.6,53.0,6.1,5.0,20216.0,66001.0,0.95,7.0,rain
91.5,77.1,75.4,1.0,9.6,206.2,1009.0,50.2,6.2,5.0,20231.0,66002.0,0.98,7.0,rain
91.5,75.2,76.1,1.0,12.0,219.1,1008.4,62.6,6.2,4.0,20247.0,66002.0,0.0,7.0,rain
87.8,75.2,75.6,1.0,11.4,193.4,1007.0,75.4,7.6,5.0,20262.0,66002.0,0.05,7.0,rain
91.4,75.2,75.5,1.0,10.3,216.3,1006.3,57.1,5.5,5.0,20277.0,66001.0,0.08,7.0,rain
90.5,75.2,76.4,1.0,17.2,219.7,1006.1,68.4,5.3,5.0,20291.0,65999.0,0.12,7.0,rain
88.4,75.2,75.7,1.0,13.9,213.0,1005.9,70.5,6.4,6.0,20306.0,65996.0,0.15,7.0,rain
88.0,73.4,75.7,1.0,11.4,147.2,1008.2,69.7,5.5,6.0,20320.0,65992.0,0.19,7.0,rain
89.7,73.4,75.9,1.0,10.8,223.6,1009.3,72.3,5.1,3.0,20335.0,65988.0,0.25,7.0,rain
91.4,73.4,74.9,1.0,9.4,215.7,1008.5,48.9,6.0,6.0,20349.0,65982.0,0.26,7.0,rain
89.7,73.5,76.7,1.0,12.8,207.5,1008.1,51.0,5.5,3.0,20362.0,65976.0,0.29,7.0,rain
89.6,75.2,76.5,1.0,9.2,207.2,1007.5,76.6,6.9,5.0,20376.0,65969.0,0.33,7.0,rain
89.8,75.2,76.6,1.0,16.1,226.9,1006.9,73.9,5.4,7.0,20389.0,65961.0,0.36,7.0,rain
89.6,75.2,76.2,1.0,18.3,234.4,1006.8,66.8,6.4,5.0,20402.0,65953.0,0.4,7.0,rain
82.3,73.2,74.7,1.0,16.6,250.2,1006.0,95.3,6.1,4.0,20426.0,65933.0,0.47,7.0,rain
84.2,75.2,76.2,1.0,10.0,281.6,1004.9,77.4,6.0,5.0,20438.0,65922.0,0.5,7.0,rain
89.7,75.2,76.7,1.0,10.7,184.9,1006.6,66.6,6.2,5.0,20449.0,65910.0,0.54,7.0,rain
89.0,75.2,76.2,1.0,12.2,159.6,1008.4,80.7,6.4,4.0,20461.0,65897.0,0.57,7.0,rain
88.4,75.2,76.0,1.0,9.2,235.2,1008.8,68.3,5.8,6.0,20471.0,65883.0,0.6,7.0,rain
92.0,77.0,76.5,1.0,13.9,229.9,1008.9,68.4,6.4,4.0,20482.0,65868.0,0.64,7.0,rain
90.2,75.2,75.8,1.0,12.8,245.9,1008.3,63.3,6.0,4.0,20492.0,65853.0,0.67,7.0,rain
84.6,75.2,76.1,1.0,11.2,221.4,1008.7,84.5,5.3,6.0,20501.0,65837.0,0.7,8.0,rain
89.9,75.2,75.2,1.0,15.0,222.1,1009.0,80.5,6.4,7.0,20511.0,65820.0,0.74,8.0,rain
91.5,73.4,74.3,0.0,13.9,242.9,1008.2,52.2,5.9,6.0,20519.0,65802.0,0.75,8.0,partly-cloudy-day
91.4,75.2,75.1,0.0,13.4,273.1,1007.3,46.4,6.1,6.0,20528.0,65783.0,0.8,8.0,partly-cloudy-day
89.6,77.0,74.9,0.0,10.3,277.3,1007.2,53.2,6.5,5.0,20536.0,65764.0,0.84,8.0,partly-cloudy-day
88.0,73.4,74.4,1.0,18.9,278.7,1007.3,63.0,5.8,4.0,20543.0,65743.0,0.87,8.0,rain
89.6,73.4,74.4,1.0,11.4,256.9,1006.0,73.2,6.2,8.0,20551.0,65722.0,0.9,8.0,rain
87.8,74.0,75.7,1.0,16.1,249.0,1005.1,79.3,6.1,5.0,20557.0,65701.0,0.94,8.0,rain
84.2,75.2,75.4,1.0,15.9,219.1,1006.7,87.6,6.0,7.0,20570.0,65655.0,0.0,8.0,rain
87.8,75.2,76.4,1.0,10.7,177.2,1008.2,87.9,6.2,7.0,20575.0,65631.0,0.04,8.0,rain
89.9,75.2,76.4,1.0,9.4,194.9,1008.5,67.8,5.7,6.0,20580.0,65606.0,0.07,8.0,rain
89.6,77.0,77.5,1.0,9.8,229.0,1008.1,84.1,5.6,4.0,20585.0,65581.0,0.11,8.0,rain
89.8,73.4,77.2,1.0,20.9,210.5,1008.6,63.0,5.7,4.0,20590.0,65554.0,0.14,8.0,rain
91.6,73.4,75.8,0.0,10.3,143.0,1009.2,49.6,5.2,5.0,20593.0,65528.0,0.17,8.0,partly-cloudy-day
91.8,77.0,76.9,1.0,9.2,199.6,1009.3,56.2,6.2,5.0,20597.0,65500.0,0.21,8.0,rain
90.8,78.8,77.4,1.0,11.7,142.1,1007.7,57.6,6.1,5.0,20600.0,65472.0,0.25,8.0,rain
91.1,75.2,75.5,1.0,9.0,80.5,1008.1,48.8,5.9,8.0,20603.0,65443.0,0.28,8.0,rain
84.4,75.2,76.9,1.0,11.4,121.5,1008.4,67.6,5.6,6.0,20605.0,65414.0,0.31,8.0,rain
86.0,73.4,76.1,1.0,13.9,279.5,1009.1,70.0,4.0,6.0,20607.0,65384.0,0.35,8.0,rain
87.8,73.4,76.3,1.0,9.2,295.0,1008.5,67.2,4.8,6.0,20609.0,65353.0,0.38,8.0,rain
89.8,75.2,76.4,1.0,17.2,229.9,1006.8,84.5,5.8,4.0,20610.0,65322.0,0.41,8.0,rain
86.0,73.4,73.7,1.0,12.8,231.4,1006.1,86.7,5.3,5.0,20611.0,65290.0,0.45,8.0,rain
87.8,75.2,74.7,1.0,12.8,194.6,1007.4,75.2,6.0,7.0,20612.0,65258.0,0.48,8.0,rain
91.4,75.2,74.3,1.0,11.4,185.9,1009.6,51.1,5.2,7.0,20612.0,65225.0,0.5,8.0,rain
89.6,75.2,76.3,1.0,18.3,241.8,1009.1,48.5,5.1,6.0,20612.0,65192.0,0.55,8.0,rain
91.6,77.0,77.0,1.0,15.0,244.2,1007.9,63.0,5.4,4.0,20612.0,65159.0,0.58,8.0,rain
90.0,73.4,76.2,1.0,17.5,259.2,1008.0,76.9,5.5,5.0,20611.0,65124.0,0.62,8.0,rain
89.6,73.4,75.8,1.0,17.2,255.5,1008.8,73.4,5.3,6.0,20610.0,65090.0,0.65,8.0,rain
89.8,75.2,75.6,0.0,15.2,264.8,1008.2,61.0,5.7,6.0,20609.0,65055.0,0.69,8.0,partly-cloudy-day
89.8,75.0,76.7,1.0,15.0,255.8,1006.6,54.5,6.1,7.0,20608.0,65019.0,0.72,8.0,rain
90.5,77.0,78.1,1.0,11.4,238.6,1006.4,58.9,6.0,6.0,20606.0,64983.0,0.75,9.0,rain
89.9,78.8,77.1,1.0,13.7,209.3,1007.2,59.3,6.4,5.0,20604.0,64947.0,0.75,9.0,rain
88.4,73.4,77.4,1.0,11.4,228.3,1007.7,72.2,5.9,6.0,20602.0,64911.0,0.82,9.0,rain
87.8,73.4,75.4,1.0,17.2,233.4,1008.1,60.3,6.2,5.0,20600.0,64874.0,0.86,9.0,rain
90.7,75.2,75.7,1.0,12.8,255.2,1008.0,55.6,6.3,7.0,20597.0,64837.0,0.89,9.0,rain
87.8,75.2,76.8,1.0,12.8,216.6,1007.7,56.3,6.3,5.0,20595.0,64799.0,0.92,9.0,rain
89.6,78.8,77.4,1.0,13.9,192.7,1007.3,54.1,6.5,6.0,20592.0,64762.0,0.96,9.0,rain
88.0,77.0,77.3,1.0,16.1,164.8,1008.4,50.6,5.7,6.0,20589.0,64724.0,0.0,9.0,rain
90.5,75.2,75.4,1.0,12.4,238.5,1009.3,64.4,6.0,7.0,20585.0,64686.0,0.03,9.0,rain
91.5,75.2,75.8,0.0,16.1,206.5,1008.5,60.6,6.3,6.0,20582.0,64647.0,0.06,9.0,partly-cloudy-day
89.8,73.4,75.7,1.0,9.2,300.9,1008.7,50.6,6.0,5.0,20579.0,64609.0,0.09,9.0,rain
88.1,71.6,75.4,1.0,12.8,238.6,1009.5,72.1,6.1,6.0,20575.0,64570.0,0.13,9.0,rain
89.6,73.5,75.3,1.0,13.9,69.2,1008.3,64.7,5.1,5.0,20572.0,64531.0,0.16,9.0,rain
89.6,73.4,75.3,1.0,11.4,263.3,1008.4,65.9,4.4,6.0,20568.0,64492.0,0.19,9.0,rain
89.6,73.4,74.5,1.0,10.3,229.0,1008.5,66.1,5.9,7.0,20565.0,64453.0,0.25,9.0,rain
89.6,73.4,74.9,1.0,13.9,4.5,1007.7,69.0,5.5,5.0,20561.0,64414.0,0.26,9.0,rain
86.0,73.4,76.1,1.0,8.1,106.7,1007.5,68.3,5.3,4.0,20557.0,64375.0,0.29,9.0,rain
89.6,75.2,76.3,1.0,13.9,131.3,1007.9,54.2,6.3,6.0,20554.0,64336.0,0.33,9.0,rain
91.8,75.2,76.8,1.0,10.3,175.4,1007.6,46.7,5.0,7.0,20550.0,64297.0,0.36,9.0,rain
93.2,75.1,76.6,1.0,18.3,218.5,1007.5,53.3,6.0,6.0,20546.0,64258.0,0.39,9.0,rain
91.5,75.2,76.7,1.0,12.8,209.1,1008.0,76.6,6.2,5.0,20543.0,64219.0,0.43,9.0,rain
93.2,75.2,75.5,0.0,10.3,99.5,1008.4,37.7,6.1,7.0,20536.0,64141.0,0.5,9.0,partly-cloudy-day
92.6,75.2,77.6,1.0,15.0,122.2,1008.6,55.2,5.0,6.0,20533.0,64102.0,0.53,9.0,rain
95.0,75.2,74.9,1.0,11.4,113.5,1009.1,57.2,6.2,4.0,20530.0,64063.0,0.56,9.0,rain
93.2,75.2,76.6,1.0,13.9,92.1,1009.8,69.7,5.9,5.0,20527.0,64025.0,0.6,9.0,rain
91.4,73.4,76.3,1.0,10.3,125.1,1009.4,53.0,5.4,6.0,20524.0,63987.0,0.63,9.0,rain
94.4,73.4,75.4,1.0,6.9,3.3,1009.2,61.9,6.0,8.0,20521.0,63948.0,0.67,9.0,rain
91.1,73.4,74.7,1.0,10.3,210.5,1008.2,60.6,5.3,5.0,20519.0,63911.0,0.7,9.0,rain
88.2,75.0,75.6,1.0,10.3,326.5,1006.6,71.7,5.5,9.0,20517.0,63873.0,0.74,9.0,rain
88.2,75.2,76.1,1.0,8.1,228.8,1005.4,68.3,5.2,7.0,20515.0,63836.0,0.75,10.0,rain
88.0,73.4,76.7,1.0,15.4,208.2,1005.7,67.2,4.8,7.0,20512.0,63762.0,0.84,10.0,rain
90.0,73.4,76.8,1.0,13.9,183.6,1006.9,76.2,5.4,4.0,20511.0,63725.0,0.88,10.0,rain
88.0,73.5,76.3,1.0,10.3,131.1,1008.2,77.5,5.7,6.0,20510.0,63689.0,0.91,10.0,rain
90.2,75.2,75.8,0.0,8.1,13.2,1008.6,66.7,5.8,7.0,20509.0,63654.0,0.95,10.0,partly-cloudy-day
89.8,75.2,76.9,1.0,10.3,304.3,1009.1,67.2,6.2,5.0,20509.0,63619.0,0.98,10.0,rain
91.5,75.2,76.3,1.0,8.1,288.4,1008.3,70.2,6.4,5.0,20509.0,63584.0,0.0,10.0,rain
87.8,75.2,76.6,1.0,10.3,197.3,1007.1,73.8,5.8,5.0,20510.0,63549.0,0.05,10.0,rain
87.8,73.4,76.6,1.0,15.0,244.2,1006.6,76.8,5.0,3.0,20511.0,63516.0,0.08,10.0,rain
84.3,73.4,76.2,1.0,8.1,273.1,1007.6,72.1,5.9,4.0,20514.0,63449.0,0.14,10.0,rain
86.7,73.4,75.6,1.0,10.3,263.8,1006.9,85.9,5.6,4.0,20516.0,63417.0,0.18,10.0,rain
84.3,73.4,75.1,1.0,11.7,276.2,1006.0,84.3,5.7,4.0,20519.0,63386.0,0.21,10.0,rain
84.2,73.4,74.8,1.0,17.0,227.0,1005.6,76.9,5.7,6.0,20522.0,63355.0,0.25,10.0,rain
89.6,75.2,73.9,1.0,12.8,214.1,1006.3,54.1,6.5,6.0,20526.0,63324.0,0.28,10.0,rain
89.7,75.2,75.0,1.0,10.3,188.7,1007.7,71.0,6.3,6.0,20530.0,63294.0,0.31,10.0,rain
90.0,73.4,74.3,1.0,12.8,241.0,1008.6,50.2,5.6,4.0,20535.0,63265.0,0.34,10.0,rain
82.6,73.4,75.7,1.0,6.9,289.2,1008.5,77.8,5.4,5.0,20540.0,63237.0,0.37,10.0,rain
89.3,73.4,75.6,1.0,11.4,302.7,1007.6,79.5,5.5,2.0,20546.0,63209.0,0.41,10.0,rain
89.6,73.5,75.9,1.0,20.8,282.3,1005.7,70.5,5.9,4.0,20552.0,63182.0,0.44,10.0,rain
84.4,73.6,74.2,1.0,8.1,271.5,1006.6,79.0,6.0,4.0,20559.0,63156.0,0.47,10.0,rain
89.6,73.4,73.7,1.0,8.1,291.9,1006.9,41.1,5.2,5.0,20567.0,63131.0,0.5,10.0,rain
89.6,75.2,76.6,1.0,10.0,145.8,1006.8,50.7,5.1,4.0,20575.0,63106.0,0.54,10.0,rain
87.8,75.2,77.0,1.0,9.6,123.9,1007.7,62.1,5.4,5.0,20583.0,63082.0,0.58,10.0,rain
89.8,77.1,75.5,1.0,9.2,104.5,1008.8,66.4,5.1,8.0,20593.0,63059.0,0.61,10.0,rain
89.9,75.2,74.7,1.0,11.4,313.9,1008.9,64.5,5.0,9.0,20603.0,63037.0,0.65,10.0,rain
83.6,73.4,74.3,1.0,9.8,352.8,1009.3,79.8,5.9,3.0,20613.0,63016.0,0.68,10.0,rain
84.3,71.7,70.3,1.0,11.4,352.9,1008.9,66.7,6.4,8.0,20625.0,62995.0,0.72,10.0,rain
82.5,71.6,72.9,1.0,6.9,52.0,1007.2,89.3,6.1,4.0,20662.0,62940.0,0.82,11.0,rain
88.2,71.6,74.1,1.0,10.3,93.1,1007.4,66.9,5.1,3.0,20676.0,62923.0,0.86,11.0,rain
88.4,73.4,73.0,1.0,10.7,347.7,1008.4,70.0,5.5,3.0,20691.0,62908.0,0.89,11.0,rain
84.3,71.6,71.4,1.0,11.3,329.9,1008.9,65.2,6.4,9.0,20706.0,62893.0,0.93,11.0,rain
88.2,69.8,72.9,1.0,10.3,356.3,1008.7,51.0,6.0,7.0,20722.0,62879.0,0.96,11.0,rain
89.6,71.6,74.0,1.0,8.1,338.0,1008.7,66.1,5.9,3.0,20738.0,62866.0,0.0,11.0,rain
87.9,73.4,75.3,1.0,8.1,346.1,1008.9,74.5,4.1,3.0,20755.0,62855.0,0.03,11.0,rain
84.4,75.0,75.7,1.0,11.4,24.5,1009.2,83.4,5.7,3.0,20773.0,62844.0,0.06,11.0,rain
88.2,73.4,73.9,1.0,7.4,8.0,1010.0,58.6,5.9,4.0,20792.0,62835.0,0.1,11.0,rain
89.6,73.4,73.8,1.0,8.1,348.5,1010.5,74.6,6.0,2.0,20811.0,62826.0,0.13,11.0,rain
88.0,71.6,74.0,1.0,5.8,277.7,1009.2,79.3,5.7,5.0,20831.0,62819.0,0.16,11.0,rain
89.6,71.6,73.5,1.0,11.4,41.8,1006.7,56.3,5.6,7.0,20852.0,62812.0,0.19,11.0,rain
88.2,73.4,74.1,0.0,8.1,97.4,1008.1,56.1,5.7,7.0,20873.0,62807.0,0.25,11.0,partly-cloudy-day
89.6,75.2,75.0,1.0,11.0,112.7,1010.3,50.8,6.4,6.0,20895.0,62803.0,0.26,11.0,rain
86.2,73.4,74.7,1.0,15.4,67.9,1011.1,66.0,6.0,4.0,20917.0,62800.0,0.29,11.0,rain
91.4,73.4,73.9,1.0,10.0,48.8,1009.1,50.7,6.1,7.0,20940.0,62798.0,0.32,11.0,rain
89.8,73.4,75.3,1.0,11.4,34.7,1009.3,60.3,5.0,6.0,20964.0,62797.0,0.35,11.0,rain
86.6,71.6,74.1,1.0,11.4,355.0,1009.7,66.4,5.3,4.0,20988.0,62797.0,0.39,11.0,rain
84.4,73.4,74.7,1.0,11.4,133.1,1009.0,74.0,4.4,5.0,21013.0,62798.0,0.42,11.0,rain
84.5,71.6,74.2,1.0,8.1,322.6,1007.6,72.6,5.0,6.0,21038.0,62800.0,0.45,11.0,rain
84.6,73.4,75.2,1.0,9.2,221.1,1006.9,54.2,4.7,5.0,21064.0,62804.0,0.48,11.0,rain
86.0,74.2,75.4,1.0,12.8,143.4,1006.7,69.1,3.2,6.0,21091.0,62808.0,0.5,11.0,rain
88.0,73.4,74.6,1.0,8.5,59.1,1007.4,69.9,5.1,6.0,21118.0,62814.0,0.55,11.0,rain
89.6,75.2,73.6,1.0,8.7,182.2,1008.2,57.1,5.8,9.0,21146.0,62821.0,0.59,11.0,rain
88.2,75.2,74.7,1.0,10.3,353.9,1008.3,52.3,4.9,8.0,21174.0,62828.0,0.62,11.0,rain
87.8,71.6,71.5,1.0,9.8,16.4,1007.8,70.6,5.5,7.0,21202.0,62837.0,0.66,11.0,rain
89.8,71.6,73.3,1.0,7.6,72.1,1007.7,55.9,5.6,7.0,21231.0,62847.0,0.7,11.0,rain
87.8,73.4,74.7,1.0,10.3,29.4,1008.9,60.4,5.2,6.0,21260.0,62858.0,0.73,11.0,rain
89.6,73.4,74.4,1.0,5.8,54.4,1008.2,55.5,4.8,7.0,21290.0,62870.0,0.75,11.0,rain
84.9,73.4,73.6,1.0,8.3,41.1,1007.4,68.0,5.9,4.0,21320.0,62882.0,0.8,11.0,rain
89.6,73.4,72.7,0.0,8.7,24.6,1006.9,52.2,6.2,5.0,21350.0,62896.0,0.84,12.0,partly-cloudy-day
87.3,73.4,71.5,1.0,6.9,38.2,1007.9,70.6,6.3,5.0,21381.0,62911.0,0.87,12.0,rain
87.9,73.4,70.5,0.0,8.1,6.4,1007.9,58.4,6.3,7.0,21412.0,62927.0,0.91,12.0,partly-cloudy-day
84.4,71.6,70.1,1.0,12.8,15.3,1007.0,65.9,6.2,6.0,21443.0,62944.0,0.95,12.0,rain
84.2,73.4,73.1,1.0,18.3,66.2,1006.7,79.7,6.3,5.0,21474.0,62961.0,0.98,12.0,rain
89.8,73.4,73.9,0.0,10.5,57.6,1007.5,59.9,5.7,6.0,21506.0,62980.0,0.0,12.0,partly-cloudy-day
